".id"	"X"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalues"	"rank"	"leading_edge"	"core_enrichment"
"1385"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0050715"	"GO:0050715"	"positive regulation of cytokine secretion"	132	0.393499956645473	1.00513304095276	0.502497502497502	1	0.975005414771497	11907	"tags=41%, list=36%, signal=26%"	"4317/5008/186/91662/5004/11027/5005/116337/199713/3495/112744/5047/64127/6363/3586/79679/51744/2625/7291/338322/93978/283420/929/406958/85480/51311/26253/120892/2867/3556/2268/654346/247/2219/5734/9173/3630/28984/7097/5027/90865/117854/3566/1436/3965/7474/353514/59341/55801/8767/4035/84868/127540/834"
"1386"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0003417"	"GO:0003417"	"growth plate cartilage development"	36	0.393396967566375	0.951532220631922	0.609485368314833	1	0.975005414771497	12579	"tags=44%, list=38%, signal=28%"	"8785/57642/5212/4322/4153/4146/1292/1291/5914/1293/1311/4148/7048/85301/5916/5915"
"1387"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001706"	"GO:0001706"	"endoderm formation"	50	0.393203625585239	0.972017631295568	0.575879396984925	1	0.975005414771497	15678	"tags=70%, list=47%, signal=37%"	"4317/3975/4318/64321/8091/83881/3689/22943/1291/6928/4313/1289/8320/57057/4323/9241/2627/3693/79923/5460/3678/1301/1290/2335/1294/3909/1295/3624/3676/1284/3914/3912/1303/6657/7448"
"1388"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0042110"	"GO:0042110"	"T cell activation"	447	0.393194929460166	1.03349056222585	0.313686313686314	1	0.975005414771497	13144	"tags=45%, list=40%, signal=27%"	"122706/159296/3448/3442/338376/3452/282618/3446/3558/3445/7471/3456/50856/3467/3443/3441/79865/3549/407030/1178/3383/5896/6347/3447/3449/3569/8744/57829/64127/3594/6363/7293/7356/6469/3586/79679/84433/10457/2267/257101/1235/8876/2625/6441/64926/8809/146850/7409/8995/2529/8740/6366/64600/149233/387357/5618/11006/6693/5133/26253/970/7535/30009/940/2213/602/915/151888/3444/3570/1803/57864/654346/860/3142/924/101/5734/916/923/26279/11326/5880/1960/3077/5897/5294/3593/3439/3109/27040/11035/10538/3071/6556/912/7133/11314/2615/3592/8320/1326/1958/160365/59067/64218/3932/1378/2737/729230/942/338339/5914/54900/972/3952/57580/56603/54440/920/944/9402/3630/80149/126259/10148/54518/857/5027/383/917/7454/3718/10673/3958/2056/3683/399/441864/3574/10859/639/3565/9750/3575/246778/3566/55423/11005/677/29851/939/339390/3965/23308/5293/1794/921/64115/926/652/8600/6352/7048/861/100/3559/64581/9840/8767/7412/30835/84868/1051/2281/4063/960/6778/27240/284194/84174/864/925/4088/5788/201633/120425/8324/3600/3956/3953/3485/11151/6708/283234/6385/3662/114548/326"
"1389"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1905952"	"GO:1905952"	"regulation of lipid localization"	141	0.39308060961941	1.00806065039556	0.487512487512487	1	0.975005414771497	12606	"tags=43%, list=38%, signal=27%"	"6754/337/768212/6863/406940/140856/1401/186/1149/56729/348/346/116519/718/3569/1579/1392/6469/185/255738/1394/440503/2587/948/345/1950/5244/9641/1071/9227/2874/3952/22925/5360/80149/8529/5027/4824/114897/3690/407016/5972/6696/4481/4792/5467/407019/8600/335/706/341/654/4035/5468/19/7057/336/9370/2661/4923/9388"
"1390"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0007586"	"GO:0007586"	"digestion"	136	0.393064016241345	1.00666540399399	0.500499500499501	1	0.975005414771497	14967	"tags=60%, list=45%, signal=33%"	"2980/1128/337/56287/6863/1504/1118/5406/7031/57817/279/116519/1646/5408/440387/643847/64127/100507055/1814/1392/7032/5225/8435/2981/389383/4583/6518/6718/248/948/9245/340204/115111/388743/55765/80168/3938/6779/1645/3952/7421/389015/5646/1131/8972/10874/1056/29881/2255/887/335/1890/4762/358/336/6476/56624/3783/5950/8544/340547/3784/2984/12/4585/6514/6523/54106/64240/4883/7099/10062/6446/2168/6662/65266/3274/1133/5644/4986/10753"
"1391"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0046456"	"GO:0046456"	"icosanoid biosynthetic process"	52	0.392960465105527	0.974930504890712	0.566132264529058	1	0.975005414771497	13982	"tags=62%, list=42%, signal=36%"	"406987/91227/5730/27306/9536/3248/768218/5743/1559/246/2681/2679/5322/10394/728441/972/1907/5740/255189/5321/5319/2687/241/2678/8644/92086/5742/6916/552/240/1906/1558"
"1392"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0003197"	"GO:0003197"	"endocardial cushion development"	44	0.392914175050417	0.960647718448409	0.601208459214502	1	0.975005414771497	13675	"tags=55%, list=41%, signal=32%"	"653/2626/4488/4487/140628/2294/7291/4846/94/6591/6909/57057/6615/2022/9241/652/4851/221662/7048/655/182/7042/26508/6910"
"1393"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0030812"	"GO:0030812"	"negative regulation of nucleotide catabolic process"	15	0.392838905089956	0.864232957601826	0.702906350914962	1	0.975005414771497	10748	"tags=33%, list=32%, signal=23%"	"4656/89/54541/5207/57103"
"1394"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0051198"	"GO:0051198"	"negative regulation of coenzyme metabolic process"	15	0.392838905089956	0.864232957601826	0.702906350914962	1	0.975005414771497	10748	"tags=33%, list=32%, signal=23%"	"4656/89/54541/5207/57103"
"1395"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060602"	"GO:0060602"	"branch elongation of an epithelium"	19	0.392759329315118	0.892541116695256	0.671218487394958	1	0.975005414771497	14615	"tags=63%, list=44%, signal=35%"	"374/6469/6928/2255/652/7474/3371/10253/2246/10413/10252/6662"
"1396"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0007200"	"GO:0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway"	100	0.392743639380445	0.99667229918654	0.533466533466533	1	0.975005414771497	11291	"tags=45%, list=34%, signal=30%"	"1128/3062/2855/2854/23620/2856/886/2357/3358/3814/3356/27334/5745/2147/185/2843/719/5028/27202/2846/148/1394/728/2911/2925/7052/88/2840/80045/3579/5029/1901/23566/4159/10316/8477/124274/84636/9290/1812/9630/286530/887/2358/147"
"1397"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0003272"	"GO:0003272"	"endocardial cushion formation"	24	0.392727055983701	0.916010186886842	0.656282450674974	1	0.975005414771497	13227	"tags=54%, list=40%, signal=33%"	"653/4488/4487/6591/57057/6615/2022/9241/4851/7048/655/7042/26508"
"1398"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002237"	"GO:0002237"	"response to molecule of bacterial origin"	329	0.392686266019777	1.02778085035957	0.362637362637363	1	0.975005414771497	14275	"tags=52%, list=43%, signal=30%"	"6863/245928/84639/3596/27179/6279/1543/11027/406963/440068/199713/57817/3383/3929/2920/5473/10804/1437/671/6347/1544/3569/2326/64127/730249/6278/7356/7054/3586/1991/9536/3248/3055/54658/57379/968/5197/768218/1440/3726/5196/6915/11009/1269/26228/54209/5743/6403/5179/149233/7538/1439/56300/4064/728/929/2921/948/2213/1511/79931/6590/4846/5737/5739/356/2679/4843/5734/923/3663/3593/55765/4057/558/6556/1244/7133/3592/6374/2353/728441/389643/3934/942/5914/1634/9450/54/80149/10225/4257/5732/57048/7097/7056/5027/1668/3576/148022/383/2919/3557/117854/2056/249/10417/85363/10859/3717/5972/4791/4129/4792/3965/2255/5467/3656/4851/2678/7474/4016/6352/706/1373/7035/445/4353/8767/7412/654/1234/84868/1051/19/834/7431/3587/10333/1670/6770/2706/5142/7128/4208/3394/6376/5054/114548/7867/342979/8564/6372/10221/27177/140885/80380/1906/54106/9971/90070/23328/353376/27063/7099/7292/6678/1604/7096/2950/22904/10062"
"1399"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060337"	"GO:0060337"	"type I interferon signaling pathway"	89	0.392446506934455	0.992775486286636	0.542457542457542	1	0.975005414771497	13614	"tags=45%, list=41%, signal=27%"	"3448/3442/3452/3446/3445/3456/3443/3441/3447/3449/8519/3106/8638/3444/10410/3663/3439/3134/3107/81030/9641/1958/10581/9636/3429/4938/117854/7474/3136/4615/149095/4600/3434/3394/684/3662/4939/4321/6672/3455"
"1400"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0071357"	"GO:0071357"	"cellular response to type I interferon"	89	0.392446506934455	0.992775486286636	0.542457542457542	1	0.975005414771497	13614	"tags=45%, list=41%, signal=27%"	"3448/3442/3452/3446/3445/3456/3443/3441/3447/3449/8519/3106/8638/3444/10410/3663/3439/3134/3107/81030/9641/1958/10581/9636/3429/4938/117854/7474/3136/4615/149095/4600/3434/3394/684/3662/4939/4321/6672/3455"
"1401"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0023019"	"GO:0023019"	"signal transduction involved in regulation of gene expression"	20	0.392416399756954	0.899120744636088	0.664576802507837	1	0.975005414771497	7754	"tags=30%, list=23%, signal=23%"	"64321/4488/4487/5028/3172/5080"
"1402"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0006699"	"GO:0006699"	"bile acid biosynthetic process"	34	0.392347365674203	0.947034145743718	0.617171717171717	1	0.975005414771497	13887	"tags=44%, list=42%, signal=26%"	"9965/570/9023/6718/8647/1109/2264/1581/340895/6770/9420/10858/1593/80270/9971"
"1403"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0032101"	"GO:0032101"	"regulation of response to external stimulus"	859	0.392252764297559	1.03780319212163	0.218781218781219	1	0.975005414771497	11922	"tags=41%, list=36%, signal=27%"	"731/28896/4852/28903/28937/3000/406987/1370/6283/84699/6863/407007/28874/4317/406995/3848/6369/3558/245928/5650/406955/5008/6354/91662/28797/2160/6279/11027/348/735/114132/406963/5055/4654/28392/28817/5475/28778/2249/574461/28834/219770/407035/28457/325/199713/6010/28394/28822/3929/79148/28815/8817/7130/171389/2266/112744/28791/4318/566/4504/930/81494/28816/3078/6347/718/3569/28907/28796/28809/23746/3500/89780/64127/10344/2660/3594/922/5340/730249/6363/3502/6278/1814/7356/28823/8877/2895/3586/1991/5225/730/7850/1776/28449/3503/2147/5345/81793/6295/28921/131890/185/715/28913/8482/3055/719/84830/158376/1235/768218/28912/2865/9626/1379/8578/146760/6362/27202/2625/6915/683/338557/9021/28299/1269/3501/2294/113/3514/8740/28908/338322/9607/5919/1233/26228/54209/722/3080/6366/6665/5743/6403/2/149233/28940/4064/3818/3426/728/28776/85480/197/116443/7424/2986/120892/377630/2867/25818/28825/948/940/1075/2213/7052/2167/4846/1050/406913/3570/10501/1230/716/28434/50604/116379/101/2679/58189/7010/4843/5734/8291/1843/923/8840/11326/5880/28793/462/28451/6351/9173/4210/5294/5169/3593/3603/4889/2191/4057/28883/3071/225/3554/4856/6591/2840/9723/284114/5458/7133/3579/28439/7941/3592/10077/3075/728441/59067/64218/25960/56670/1378/28450/2874/350/4916/6280/729230/1901/2173/10630/11223/729/972/3952/1907/3630/405753/9450/7301/56833/54/80149/3542/23604/28881/5154/28395/7097/857/7056/5328/2277/59272/3538/3576/148022/383/28876/7791/114897/28442/6387/5740/54437/1361/90865/117854/714/5156/732/3539/407016/5320/85363/10859/54941/712/1812/2779/3565/1191/9750/3717/246778/10877/8993/1369/5329/2896/710/6696/55061/11005/3827/90527/2811/51284/5159/4792/6810/3965/28424/2255/5467/28420/4851/407006/2678/2358/135228/8600/335/7474/9048/6352/7048/7035/100/79132/353514/3559/55079/9314/64581/134/1380/59341/58529/1003/8767/654/4035/84868/1051/2281/3273/11202/5468/56963/713/4142/4615/1435/7057"
"1404"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060231"	"GO:0060231"	"mesenchymal to epithelial transition"	19	0.392196431324835	0.891261937403173	0.671218487394958	1	0.975005414771497	12683	"tags=47%, list=38%, signal=29%"	"7490/2625/6939/3976/2668/7484/652/6299/8324"
"1405"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045618"	"GO:0045618"	"positive regulation of keratinocyte differentiation"	13	0.392070027006954	0.838950157386836	0.733552631578947	1	0.975005414771497	12051	"tags=38%, list=36%, signal=24%"	"247/50604/7421/4851/2296"
"1406"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002688"	"GO:0002688"	"regulation of leukocyte chemotaxis"	107	0.391976208364905	0.995944704393004	0.535464535464535	1	0.975005414771497	11922	"tags=44%, list=36%, signal=28%"	"6354/3929/79148/6347/3569/2660/6363/6278/719/1235/27202/683/8740/5919/26228/6366/728/7424/3570/1230/8291/1843/5880/6351/3071/4856/284114/3579/7941/3592/729230/11223/972/1907/56833/23604/2277/3576/6387/9750/3965/2358/7474/6352/59341/1435/7057"
"1407"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060349"	"GO:0060349"	"bone morphogenesis"	111	0.391880884225452	0.996039102790951	0.522477522477522	1	0.975005414771497	12792	"tags=45%, list=39%, signal=28%"	"3207/1044/2249/8785/3549/57642/8817/5212/3037/658/4488/4322/4153/4146/4487/1292/1277/7291/338773/1291/387733/860/7010/4057/1305/6423/2737/5914/1293/56603/54/4323/1311/249/4148/55790/871/91355/652/7048/4762/60676/59341/654/85301/2296/5916/6474/5915/4208"
"1408"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0001946"	"GO:0001946"	"lymphangiogenesis"	16	0.391798344133296	0.867761260663817	0.709364908503768	1	0.975005414771497	14870	"tags=62%, list=45%, signal=34%"	"54345/7424/94/10630/1969/5784/2296/2303/2324/147372"
"1409"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0033632"	"GO:0033632"	"regulation of cell-cell adhesion mediated by integrin"	11	0.391730882829255	0.81542081088864	0.759909399773499	1	0.975005414771497	11503	"tags=55%, list=35%, signal=36%"	"1803/916/9780/83706/6352/100"
"1410"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0030810"	"GO:0030810"	"positive regulation of nucleotide biosynthetic process"	45	0.391623686235524	0.959705571777264	0.605236656596173	1	0.975005414771497	11352	"tags=33%, list=34%, signal=22%"	"2980/5957/3356/2981/9626/54209/4846/4843/3630/5027/5207/5209/3565/2819/55022"
"1411"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900373"	"GO:1900373"	"positive regulation of purine nucleotide biosynthetic process"	45	0.391623686235524	0.959705571777264	0.605236656596173	1	0.975005414771497	11352	"tags=33%, list=34%, signal=22%"	"2980/5957/3356/2981/9626/54209/4846/4843/3630/5027/5207/5209/3565/2819/55022"
"1412"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0050663"	"GO:0050663"	"cytokine secretion"	227	0.39161582037274	1.01721865218247	0.450549450549451	1	0.975005414771497	12130	"tags=42%, list=37%, signal=27%"	"406987/6283/4317/1401/245928/5008/186/91662/1149/5004/11027/440068/5005/116337/199713/3495/112744/5047/64127/6363/7293/3586/79679/84433/7850/51744/81793/284/768218/59082/27202/2625/338557/7291/338322/93978/283420/255231/3694/929/406958/85480/79400/51311/26253/120892/2867/948/2213/3556/2268/654346/100431172/247/1116/2219/4843/5734/8291/8840/9173/55024/7133/2615/160365/3952/3630/80149/9636/28984/7097/5027/90865/117854/10859/3566/1436/3965/7100/4851/113277/335/7474/353514/59341/55801/8767/4035/84868/127540/19/834/336/284194/10333"
"1413"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0044788"	"GO:0044788"	"modulation by host of viral process"	29	0.391614095489797	0.930559536593145	0.649284253578732	1	0.975005414771497	11211	"tags=34%, list=34%, signal=23%"	"407007/348/325/6355/858/4057/80149/3429/1436/407006"
"1414"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0070269"	"GO:0070269"	"pyroptosis"	11	0.391560478989431	0.815066100950418	0.759909399773499	1	0.975005414771497	7840	"tags=18%, list=24%, signal=14%"	"338321/56169"
"1415"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0030213"	"GO:0030213"	"hyaluronan biosynthetic process"	13	0.391542438991724	0.837821226282892	0.733552631578947	1	0.975005414771497	7688	"tags=23%, list=23%, signal=18%"	"3037/3036/1950"
"1416"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900452"	"GO:1900452"	"regulation of long-term synaptic depression"	13	0.391507473681152	0.837746407626054	0.733552631578947	1	0.975005414771497	4827	"tags=15%, list=15%, signal=13%"	"114/2895"
"1417"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0002706"	"GO:0002706"	"regulation of lymphocyte mediated immunity"	140	0.39142483436157	1.00379744681891	0.505494505494505	1	0.975005414771497	13129	"tags=48%, list=40%, signal=29%"	"3558/387837/3456/100141515/80328/1178/117157/718/3569/3594/3586/6318/9437/2625/8809/146850/7409/722/3106/149233/30009/940/2213/3077/3593/3134/3107/11035/3554/912/2208/7133/3592/913/59067/1378/729230/910/3952/54440/154064/10225/80329/5027/3263/383/7454/909/79465/10859/3805/3565/3575/339390/3965/3136/4068/10666/84868/6778/5788/409/353091/9466/8807/200558/114548"
"1418"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0009190"	"GO:0009190"	"cyclic nucleotide biosynthetic process"	22	0.391361123765353	0.907858686085499	0.662851196670135	1	0.975005414771497	640	"tags=9%, list=2%, signal=9%"	"3000/114"
"1419"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0052652"	"GO:0052652"	"cyclic purine nucleotide metabolic process"	22	0.391361123765353	0.907858686085499	0.662851196670135	1	0.975005414771497	640	"tags=9%, list=2%, signal=9%"	"3000/114"
"1420"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0050764"	"GO:0050764"	"regulation of phagocytosis"	92	0.391200680487805	0.991153466932587	0.538461538461538	1	0.975005414771497	12501	"tags=45%, list=38%, signal=28%"	"5657/406955/729238/566/6347/718/653509/4153/8877/3055/6441/26228/54209/722/2624/7287/197/948/2213/246/2268/8291/3071/6556/3601/11314/146722/7097/55423/3560/1794/2358/335/64581/4035/5468/336/1535/9370/5788/5806"
"1421"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900745"	"GO:1900745"	"positive regulation of p38MAPK cascade"	30	0.391163156004624	0.931932786498605	0.6489252814739	1	0.975005414771497	10717	"tags=33%, list=32%, signal=23%"	"406995/406955/653361/8877/574457/9464/4616/3952/80149/392255"
"1422"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1903555"	"GO:1903555"	"regulation of tumor necrosis factor superfamily cytokine production"	150	0.391156372823004	1.00343499358739	0.502497502497502	1	0.975005414771497	12502	"tags=44%, list=38%, signal=28%"	"406987/4317/406995/245928/1149/50856/5004/11027/5005/3929/943/566/6504/671/64127/6363/3586/10457/284/27202/5196/945/7291/54209/7538/6693/929/120892/948/602/23547/101/1139/3593/4057/558/729230/942/5914/3952/54440/54/80149/7097/148022/10417/10859/3565/1191/3717/3965/64115/406912/7474/706/353514/64581/8767/84868/127540/7057/1535/9370/5788/409/7128"
"1423"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:1900117"	"GO:1900117"	"regulation of execution phase of apoptosis"	38	0.390914670136829	0.947805584379158	0.612676056338028	1	0.975005414771497	10134	"tags=32%, list=31%, signal=22%"	"100463289/1149/2641/100463500/3569/100463489/100288485/2021/2191/80149/100462977/5740"
"1424"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0050886"	"GO:0050886"	"endocrine process"	82	0.390700364818762	0.985273167602534	0.561438561438561	1	0.975005414771497	11727	"tags=41%, list=35%, signal=27%"	"1585/6863/186/56729/1066/64111/3814/1814/1392/5345/185/668/2625/1394/2587/6865/1511/4846/1359/140606/27035/10699/56670/3952/1907/59272/26056/4824/114897/5972/553/5125/654/1522"
"1425"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0000353"	"GO:0000353"	"formation of quadruple SL/U4/U5/U6 snRNP"	11	0.390656591987798	0.813184584061834	0.762174405436014	1	0.975005414771497	1417	"tags=9%, list=4%, signal=9%"	"101954275"
"1426"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0000365"	"GO:0000365"	"mRNA trans splicing, via spliceosome"	11	0.390656591987798	0.813184584061834	0.762174405436014	1	0.975005414771497	1417	"tags=9%, list=4%, signal=9%"	"101954275"
"1427"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045291"	"GO:0045291"	"mRNA trans splicing, SL addition"	11	0.390656591987798	0.813184584061834	0.762174405436014	1	0.975005414771497	1417	"tags=9%, list=4%, signal=9%"	"101954275"
"1428"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0051712"	"GO:0051712"	"positive regulation of killing of cells of other organism"	14	0.390626168553213	0.850152751591055	0.718004338394794	1	0.975005414771497	11577	"tags=50%, list=35%, signal=33%"	"114771/4843/57115/2208/383/8993/64581"
"1429"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0007159"	"GO:0007159"	"leukocyte cell-cell adhesion"	320	0.390400547380899	1.0218081480602	0.400599400599401	1	0.975005414771497	12489	"tags=45%, list=38%, signal=28%"	"337/282618/407007/3558/3456/6279/407035/3549/407030/3383/10332/5896/3037/6347/3569/8744/57829/64127/8013/3594/6363/7356/6469/3586/79679/84433/1991/10457/2267/84830/8876/2625/6441/64926/146850/7409/8740/6366/64600/6403/3689/149233/11006/6693/57126/5133/970/7535/30009/940/2213/151888/3570/1803/654346/3142/101/7369/916/923/26279/6404/11326/5880/1960/3077/3593/3109/3071/912/11314/2615/3592/1326/160365/59067/3932/2737/6280/729230/942/5914/54900/972/3952/54440/920/9402/80149/126259/10148/857/383/3718/10673/6387/3958/83706/2056/3683/441864/3574/10859/3565/9750/3575/3566/55423/6793/29851/51148/939/6402/339390/3965/23308/921/64115/652/407006/8600/6352/7048/861/100/3559/9314/445/9840/8767/7412/30835/84868/1051/960/284194/4907/864/3678/5788/6370/655/201633"
"1430"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0051770"	"GO:0051770"	"positive regulation of nitric-oxide synthase biosynthetic process"	15	0.390200660951756	0.858428905343025	0.71259418729817	1	0.975005414771497	14055	"tags=60%, list=42%, signal=35%"	"6347/64127/120892/2208/7097/3717/3791/54106/7099"
"1431"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0006692"	"GO:0006692"	"prostanoid metabolic process"	40	0.390133491981086	0.949479568540879	0.608040201005025	1	0.975005414771497	10291	"tags=38%, list=31%, signal=26%"	"406987/2938/5730/27306/1646/9536/3248/768218/5743/29785/1109/972/1907/5740/255189"
"1432"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0006693"	"GO:0006693"	"prostaglandin metabolic process"	40	0.390133491981086	0.949479568540879	0.608040201005025	1	0.975005414771497	10291	"tags=38%, list=31%, signal=26%"	"406987/2938/5730/27306/1646/9536/3248/768218/5743/29785/1109/972/1907/5740/255189"
"1433"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0045725"	"GO:0045725"	"positive regulation of glycogen biosynthetic process"	17	0.390077532611214	0.87147665693683	0.710779082177161	1	0.975005414771497	183	"tags=6%, list=1%, signal=6%"	"5741"
"1434"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0070741"	"GO:0070741"	"response to interleukin-6"	46	0.390016864470512	0.956815891488894	0.617321248741188	1	0.975005414771497	11775	"tags=43%, list=36%, signal=28%"	"406885/57817/3383/2266/3569/9021/407054/1050/3570/1116/6404/1244/8074/6997/5740/407016/3717/406912/55022/6688"
"1435"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0042095"	"GO:0042095"	"interferon-gamma biosynthetic process"	18	0.389984666873121	0.878740026160902	0.695652173913043	1	0.975005414771497	15439	"tags=67%, list=47%, signal=36%"	"51311/3593/59067/10148/10859/246778/51284/64581/54106/3624/50943/7098"
"1436"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0060008"	"GO:0060008"	"Sertoli cell differentiation"	19	0.389879035389327	0.885995681450168	0.673319327731092	1	0.975005414771497	11540	"tags=32%, list=35%, signal=21%"	"30812/3383/4914/5914/1761/6943"
"1437"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0008299"	"GO:0008299"	"isoprenoid biosynthetic process"	28	0.38986856352101	0.926178814726224	0.650972364380757	1	0.975005414771497	8809	"tags=29%, list=27%, signal=21%"	"1543/6121/10170/220/91734/64577/3158/8854"
"1438"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0051901"	"GO:0051901"	"positive regulation of mitochondrial depolarization"	10	0.389771893831971	0.794008886018394	0.793981481481482	1	0.975005414771497	14944	"tags=60%, list=45%, signal=33%"	"1634/5027/706/4653/3791/239"
"1439"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0032642"	"GO:0032642"	"regulation of chemokine production"	76	0.389760115330966	0.979999327441332	0.561	1	0.975005414771497	11777	"tags=47%, list=36%, signal=31%"	"3929/566/3569/3586/1991/768218/2865/7291/3162/54209/255231/85480/2867/3570/247/9173/4210/6591/1958/972/7097/148022/90865/3574/1969/3566/1436/51284/3965/7474/9314/64581/59341/8767/4035/84868"
"1440"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0030199"	"GO:0030199"	"collagen fibril organization"	49	0.389751824278807	0.961975800519665	0.601005025125628	1	0.975005414771497	15323	"tags=63%, list=46%, signal=34%"	"5345/11117/1277/1805/1289/9508/6423/2331/165/4060/1311/50509/176/871/1281/2296/1301/10609/4320/4017/1545/7042/1290/7837/2303/1278/1280/304/4921/9509/1303"
"1441"	"07_GSEA/HighvsLow/gsea_output/high_low_GSEA_Go_BP.csv"	"GO:0048645"	"GO:0048645"	"animal organ formation"	60	0.389704375958813	0.968450370381522	0.595787362086259	1	0.975005414771497	12792	"tags=45%, list=39%, signal=28%"	"4909/3207/3227/8928/7490/64321/89780/6469/140628/579/22943/8626/9464/4036/2737/2668/9241/2627/7472/2255/652/7474/7048/10716/2348/655/4208"
